part_no,Part name,slno,section name,total electors,total part votes
38,"PanchayatUnionElementarySchool-Kottavadi-636115,SSATerracedBuildingFacingWestSouthWing",2,"2-Kottavady(R.V)And(P),Ward1,2BalasubramaniyaNagar 90",861,376
38,"PanchayatUnionElementarySchool-Kottavadi-636115,SSATerracedBuildingFacingWestSouthWing",3,"3-Kottavady(R.V)And(P),Ward2,KanthasamyKovilStreet 453",861,311
38,"PanchayatUnionElementarySchool-Kottavadi-636115,SSATerracedBuildingFacingWestSouthWing",4,"4-Kottavady(R.V)And(P),Ward1,2EastKadu 757",861,25
38,"PanchayatUnionElementarySchool-Kottavadi-636115,SSATerracedBuildingFacingWestSouthWing",5,"5-Kottavady(R.V)And(P),Ward1,2,4PillaiyarKovilArea 780",861,60
39,"PanchayatUnionElementarySchool-Kottavadi-636115,TerracedSSABuildingFacingWestNorthwing",1,"1-Kottavady(R.V)And(P),Ward3,Sandaipettai 1",602,126
39,"PanchayatUnionElementarySchool-Kottavadi-636115,TerracedSSABuildingFacingWestNorthwing",2,"2-Kottavady(R.V)And(P),Ward3,EastKadu 123",602,476
40,"AnganwadiBuilding,Kottavadi-636115TerracedBuildingFacingEastSouthWing",1,"1-Kottavady(R.V)And(P),Ward1,ArasamaraStreet 1",749,245
40,"AnganwadiBuilding,Kottavadi-636115TerracedBuildingFacingEastSouthWing",2,"2-Kottavady(R.V)And(P),Ward1,3KattupuliyamaraStreet 243",749,114
40,"AnganwadiBuilding,Kottavadi-636115TerracedBuildingFacingEastSouthWing",3,"3-Kottavady(R.V)And(P),Ward1,2ArasamaraStreet 355",749,250
40,"AnganwadiBuilding,Kottavadi-636115TerracedBuildingFacingEastSouthWing",4,"4-Kottavady(R.V)And(P),Ward1,MariyammanKovilStreet 605",749,133
40,"AnganwadiBuilding,Kottavadi-636115TerracedBuildingFacingEastSouthWing",5,"5-Kottavady(R.V)And(P),Ward1,2,KattupuliyamaraStreet 738",749,7
41,"PanchayatUnionMiddleSchool-Kalleripatti-636117,TerracedBuildingFacingNorth,Westwing",1,"1 2 2-Kalleripatty(R.V)And(P),Ward2,RajaVeethi,SouthVeethiBoyarVeethi 416 783 352",777,424
41,"PanchayatUnionMiddleSchool-Kalleripatti-636117,TerracedBuildingFacingNorth,Westwing",2,"2-Kalleripatty(R.V)And(P),Ward2,RajaVeethi,SouthVeethiBoyarVeethi 416",777,352
41,"PanchayatUnionMiddleSchool-Kalleripatti-636117,TerracedBuildingFacingNorth,Westwing",3,999-OverseasElector 752,777,1
42,"PanchayatUnionMiddleSchool-Kalleripatti-636117,TerracedBuildingFacingWest",1,"1-Kalleripatty(R.V)And(P),Ward3,Northkattukottai,KaaraikalamEast 1",487,487
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",1,"1-MettudayamPalayam(R.V)And(P),Ward1,UdayarStreet 1",531,168
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",2,"2-MettudayamPalayam(R.V)And(P),Ward2,Manthaiveli 167",531,37
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",3,"3-MettudayamPalayam(R.V)And(P),Ward3,HrijanaStreet 203",531,149
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",4,"4-MettudayamPalayam(R.V)And(P),Ward1,3ValluvarStreet 349",531,46
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",5,"5-MettudayamPalayam(R.V)And(P),Ward2,MaduraiveeranKovilStreet 394",531,15
43,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TerracedBuildingFacingNorth",6,"6-MettudayamPalayam(R.V)And(P),Ward2,PuliyappanOdaiArea 408",531,116
44,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TiledBuildingFacingEastNorthWing",1,"1-MettudayamPalayam(R.V)And(P),Ward1,Newcolony 1",625,261
44,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TiledBuildingFacingEastNorthWing",2,"2-MettudayamPalayam(R.V)And(P),Ward2,3Oldcolony 250",625,174
44,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TiledBuildingFacingEastNorthWing",3,"3-MettudayamPalayam(R.V)And(P),Ward1,2,3EastKattukottai 424",625,120
44,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TiledBuildingFacingEastNorthWing",4,"4-MettudayamPalayam(R.V)And(P),Ward1,WestKattukottai 544",625,52
44,"PanchayatUnionElementarySchool-Mettudayampalayam-636115,TiledBuildingFacingEastNorthWing",5,"5-MettudayamPalayam(R.V)And(P),Ward1,OorukuSouthKattukottai 596",625,18
45,"PanchayatUnionMiddleSchool-Vaithyagoundanpudur-636115,TiledBuildingFacingNorth",1,"1-Vaidhiyagoundenpudhur(R.V)And(P),Ward1,PerumalKoilStreet 1",523,254
45,"PanchayatUnionMiddleSchool-Vaithyagoundanpudur-636115,TiledBuildingFacingNorth",2,"2-Vaidhiyagoundenpudhur(R.V)And(P),Ward3,PajanaiMadaStreet 253",523,30
45,"PanchayatUnionMiddleSchool-Vaithyagoundanpudur-636115,TiledBuildingFacingNorth",3,"3-Vaidhiyagoundenpudhur(R.V)And(P),Ward3,TankStreet 282",523,25
45,"PanchayatUnionMiddleSchool-Vaithyagoundanpudur-636115,TiledBuildingFacingNorth",4,"4-Vaidhiyagoundenpudhur(R.V)And(P),Ward1,ChettikaraStreet 307",523,214
46,"PanchayatUnionMiddleSchool,Vaithiyangoundanpudur-636115,TiledBuildingFacingNorthEastWing",1,"1-Vaidhiyagoundenpudhur(R.V)And(P),Ward1,SouthStreet 1",594,93
46,"PanchayatUnionMiddleSchool,Vaithiyangoundanpudur-636115,TiledBuildingFacingNorthEastWing",2,"2-Vaidhiyagoundenpudhur(R.V)And(P),Ward3,ArunthathiyarStreet 92",594,139
46,"PanchayatUnionMiddleSchool,Vaithiyangoundanpudur-636115,TiledBuildingFacingNorthEastWing",3,"3-Vaidhiyagoundenpudhur(R.V)And(P),Ward2,WestKattukottai 224",594,226
46,"PanchayatUnionMiddleSchool,Vaithiyangoundanpudur-636115,TiledBuildingFacingNorthEastWing",4,"4-Vaidhiyagoundenpudhur(R.V)And(P),Ward2,SouthKottukottai 446",594,136
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",1,"1-PeriyaKrishnapuram(R.V)And(P),Ward5,EastNadarKattuKottaigal 1",979,185
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",2,"2-PeriyaKrishnapuram(R.V)And(P),Ward1,4HarijanaStreet 179",979,189
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",3,"3-PeriyaKrishnapuram(R.V)And(P),Ward1,4Koottapalli 363",979,86
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",4,"4-PeriyaKrishnapuram(R.V)And(P),Ward4,Rajaveethi 449",979,75
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",5,"5-PeriyaKrishnapuram(R.V)And(P),Ward1,3rdVeethi 523",979,84
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",6,"6-PeriyaKrishnapuram(R.V)And(P),Ward1,2ndVeethi 610",979,43
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",7,"7-PeriyaKrishnapuram(R.V)And(P),Ward1,1stVeethi 651",979,55
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",8,"8-PeriyaKrishnapuram(R.V)And(P),Ward1,KadaiVeethiBusstop 706",979,172
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",9,"9-PeriyaKrishnapuram(R.V)And(P),Ward1,NorthKattukottaigal 866",979,61
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",10,"10-PeriyaKrishnapuram(R.V)And(P),Ward5,PerumalKovilStreet 927",979,12
47,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",11,"11-PeriyaKrishnapuram(R.V)And(P),Ward5,SakthiNagar 938",979,17
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",1,"1-PeriyaKrishnapuram(R.V)And(P),Ward5,SouthKattukottai 1",935,227
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",2,"2-PeriyaKrishnapuram(R.V)And(P),Ward4,HarijanaStreet 225",935,81
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",3,"3-PeriyaKrishnapuram(R.V)And(P),Ward4,Koottapalli 306",935,28
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",4,"4-PeriyaKrishnapuram(R.V)And(P),Ward1,4Rajaveethi 334",935,205
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",5,"5-PeriyaKrishnapuram(R.V)And(P),Ward1,3rdVeethi 536",935,20
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",6,"6-PeriyaKrishnapuram(R.V)And(P),Ward1,KadaiVeethiBusStop 555",935,16
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",7,"7-PeriyaKrishnapuram(R.V)And(P),Ward4,KuyavarStreet 571",935,106
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",8,"8-PeriyaKrishnapuram(R.V)And(P),Ward1,NorthKattukottai 676",935,34
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",9,"9-PeriyaKrishnapuram(R.V)And(P),Ward5,PerumalKovilStreet 709",935,139
48,"GovernmentHighSchool-Periyakrishnapuram-636115,TerracedSSABuildingFacingSouthEastwing",10,"10-PeriyaKrishnapuram(R.V)And(P),Ward5,SakthiNagar 844",935,79
49,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",1,"1-PeriyaKrishnapuram(R.V)And(P),Ward3,NorthKattukottaigal 1",658,292
49,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",2,"2-PeriyaKrishnapuram(R.V)And(P),Ward3,Hrijanacolony 280",658,312
49,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthEastwing",3,"3-PeriyaKrishnapuram(R.V)And(P),Ward3,ArunthathiyarStreet 586",658,54
50,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",1,"1-PeriyaKrishnapuram(R.V)And(P),Ward3,MettuStreet 1",617,164
50,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",2,"2-PeriyaKrishnapuram(R.V)And(P),Ward3,KallanguthuStreet 164",617,259
50,"PanchayatUnionElementarySchool-MathurPeriyakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",3,"3-PeriyaKrishnapuram(R.V)And(P),Ward3,MathurKudiStreet 397",617,194
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",1,"1-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward1,NorthStreet 1",953,236
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",2,"2-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward1,NaduStreet 236",953,73
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",3,"3-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward3,SouthStreet 308",953,97
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",4,"4-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward1,WestStreet 403",953,104
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",5,"5-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward3,SouthKattukottai 503",953,107
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",6,"607 7 7-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward2,Newcolony 655 944 48",953,49
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",7,"7-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward2,Newcolony 655",953,48
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",8,"8-Chinnakrishnapuram(R.V),Periyakrishnapuram(P),Ward3,EastKattukottai 702",953,102
51,"PanchayatUnionMiddleSchool-Chinnakrishnapuram-636115,TerracedBuildingFacingNorthWestwing",9,799 Kattukottai,953,137
52,"PanchayatUnionElementarySchool-Abinavam-636117,TerracedBuildingFacingEast",1,"1-Yethapur(TP),Ward13,AbinavamAgraharamStreet 1",867,56
52,"PanchayatUnionElementarySchool-Abinavam-636117,TerracedBuildingFacingEast",2,"2-Yethapur(TP),Ward13,KudiStreet 57",867,576
52,"PanchayatUnionElementarySchool-Abinavam-636117,TerracedBuildingFacingEast",3,"3-Yethapur(TP),Ward12,AdhiDravidarStreet 625",867,235
53,AnganwadiBuilding-Abinavam-636117AsbestosbuildingFacingNorth,1,"1-Yethapur(TP),Ward12,AdhiDravidarStreet 1",992,226
53,AnganwadiBuilding-Abinavam-636117AsbestosbuildingFacingNorth,2,"2-Yethapur(TP),Ward14,GundumaniyanKaradu 219",992,125
53,AnganwadiBuilding-Abinavam-636117AsbestosbuildingFacingNorth,3,"3-Yethapur(TP),Ward14,MainRoad 339",992,237
53,AnganwadiBuilding-Abinavam-636117AsbestosbuildingFacingNorth,4,"4-Yethapur(TP),Ward14,PappanYeriKattukottai 569",992,404
54,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingSouth,Westwing(NewBuliding)",1,"1-Yethapur(TP),Ward6,Agraharam 1",834,145
54,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingSouth,Westwing(NewBuliding)",2,"2-Yethapur(TP),Ward6,KamachiammanKovilStreet 144",834,332
54,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingSouth,Westwing(NewBuliding)",3,"3-Yethapur(TP),Ward3,KadaiVeethi 473",834,357
55,"AnganwadiBuildingYethapur-636117,TerracedBuildingFacingNorthwestwing",1,"1-Yethapur(TP),Ward10,KanthasamyKovilStreet 1",817,213
55,"AnganwadiBuildingYethapur-636117,TerracedBuildingFacingNorthwestwing",2,"2-Yethapur(TP),Ward3,KammalarStreet 212",817,61
55,"AnganwadiBuildingYethapur-636117,TerracedBuildingFacingNorthwestwing",3,"3-Eathapur(TP),Ward11,Valaiyalkarastreet 273",817,284
55,"AnganwadiBuildingYethapur-636117,TerracedBuildingFacingNorthwestwing",4,"4-Yethapur(TP),Ward11,BelurRoad 546",817,259
56,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedSSABuildingFacingNorthMiddlePortion",1,"1-Yethapur(TP),Ward4,AdhiDravidarColonyStreet 1",855,418
56,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedSSABuildingFacingNorthMiddlePortion",2,"2-Yethapur(TP),Ward2,OttarStreet 400",855,183
56,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedSSABuildingFacingNorthMiddlePortion",3,"3-Yethapur(TP),Ward2,SempadavarStreet 581",855,121
56,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedSSABuildingFacingNorthMiddlePortion",4,"4-Yethapur(TP),Ward2,PettaiStreet 701",855,133
57,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingNorthEastwing",1,"1-Yethapur(TP),Ward2,JangammerStreet 1",789,188
57,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingNorthEastwing",2,"2-Yethapur(TP),Ward1,SekkaraStreet 183",789,82
57,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingNorthEastwing",3,"3-Eathapur(TP),Ward1,NorthStreet 264",789,227
57,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedBuildingFacingNorthEastwing",4,"4-Yethapur(TP),Ward4,AdhiDravidarStreet 484",789,292
58,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedEastbulidingFacingSouth,WestWing(NewBuilding)",1,"1-Yethapur(TP),Ward5,Ganesapuram 1",1005,396
58,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedEastbulidingFacingSouth,WestWing(NewBuilding)",2,"2-Yethapur(TP),Ward5,MannurmalaiRoad 381",1005,97
58,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedEastbulidingFacingSouth,WestWing(NewBuilding)",3,"3-Yethapur(TP),Ward15,ThumbalRoad 476",1005,339
58,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedEastbulidingFacingSouth,WestWing(NewBuilding)",4,"4-Yethapur(TP),Ward15,Malaipathai 801",1005,129
58,"PanchayatUnionMiddleSchool-Yethapur-636117,TerracedEastbulidingFacingSouth,WestWing(NewBuilding)",5,"5-Yethapur(TP),Ward15,BelurRoad 926",1005,44
59,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestNorthwingRoomNo.7",1,"1-Yethapur(TP),Ward8,ThumbalRoad 1",1020,693
59,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestNorthwingRoomNo.7",2,"2-Yethapur(TP),Ward9,KudiStreet(1..118) 658",1020,326
59,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestNorthwingRoomNo.7",3,999-OverseasElector 972,1020,1
60,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestSouthwingRoomNo.8",1,"1-Yethapur(TP),Ward8,KudiStreet(1..86) 1",950,413
60,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestSouthwingRoomNo.8",2,"2-Yethapur(TP),Ward8,MuslimStreet 389",950,98
60,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestSouthwingRoomNo.8",3,"3-Yethapur(TP),Ward7,AdhiDravidarStreet 484",950,438
60,"GovernmentHigherSecondarySchool-Yethapur-636117,TerracedSSABuildingFacingWestSouthwingRoomNo.8",4,999-OverseasElector 907,950,1
61,"Panchayatunionelementaryschool,Eastadidravidarstreet,pethanaickenpalayam-636109,Tiledbuildingfacingeastsouthwing",1,"1-Pethanaickanpalayam(TP),Ward1,EastAdhidravidarStreet 1",1027,1027
62,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingWestSouthWing(4thBuilding)",1,"1-Pethanaickanpalayam(TP),Ward1,KaloddarStreet 1",520,316
62,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingWestSouthWing(4thBuilding)",2,"2-Pethanaickanpalayam(TP),Ward4,BazaarStreet 303",520,204
63,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingWestNorthWing(4thBuilding)",1,"1-Pethanaickanpalayam(TP),Ward2,TholuvarStreet 1",792,456
63,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingWestNorthWing(4thBuilding)",2,"2-Pethanaickanpalayam(TP),Ward2,PeriyaMariammankoilPallarStreet 446",792,336
64,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingEastMiddlePortion",1,"1-Pethanaickanpalayam(TP),Ward3,EastSanaarStreet 1",767,654
64,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingEastMiddlePortion",2,"2-Pethanaickanpalayam(TP),Ward3,SembadavarStreet 636",767,84
64,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingEastMiddlePortion",3,"3-Pethanaickanpalayam(TP),Ward4,PethanaickanpalayamBazaarStreet 719",767,28
64,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingEastMiddlePortion",4,"4-Pethanaickanpalayam(TP),Ward6,TheppakulaStreet 750",767,1
65,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingNorthEastWing",1,"1-Pethanaickanpalayam(TP),Ward5,Agraharam 1",1006,140
65,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingNorthEastWing",2,"2-Pethanaickanpalayam(TP),Ward5,ThirumalaisamuthramAngalammanKoilSt 141",1006,150
65,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingNorthEastWing",3,"3-Pethanaickanpalayam(TP),Ward5,KakkalarStreet 282",1006,397
65,"GovernmentGirlsHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingNorthEastWing",4,"4-Pethanaickanpalayam(TP),Ward5,KottaikaraiStreet 659",1006,319
66,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildingFacingWest,NorthWingRoomNo.32",1,"1-Pethanaickanpalayam(TP),Ward6,WestVelalarStreet 1",857,106
66,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildingFacingWest,NorthWingRoomNo.32",2,"2-Pethanaickanpalayam(TP),Ward6.TheppakulaStreet 106",857,45
66,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildingFacingWest,NorthWingRoomNo.32",3,"3-Pethanaickanpalayam(TP),Ward6,MainRoad 149",857,543
66,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildingFacingWest,NorthWingRoomNo.32",4,"4-Pethanaickanpalayam(TP),Ward6,WestVelalarStreet 677",857,163
67,"PanchayatUnionElementarySchool,GandhiNagar,10thWard636109,TerracedBuildingFacingSouth,WestWing",1,"1-Pethanaickanpalayam(TP),Ward6,GandhinagarNewcolony 1",542,542
68,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildidngFacingWestSouthWing",1,"1-Pethanaickanpalayam(TP),Ward7,EswaranKoilStreet 1",818,175
68,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildidngFacingWestSouthWing",2,"2-Pethanaickanpalayam(TP),Ward7,KollampattaraiStreet 175",818,177
68,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildidngFacingWestSouthWing",3,"3-Pethanaickanpalayam(TP),Ward7,KollampattaraiStreetUbasandhu 349",818,43
68,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildidngFacingWestSouthWing",4,"4-Pethanaickanpalayam(TP),Ward7,EastVelalarStreet 390",818,109
68,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TiledBuildidngFacingWestSouthWing",5,"5-Pethanaickanpalayam(TP),Ward5,WestSanaarStreet 496",818,314
69,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildidngFacingSouthWestWing",1,"1-Pethanaickanpalayam(TP),Ward7,AariyoorSt 1",1183,1183
70,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingSouthEastwingRoomNo1",1,"1-Pethanaickanpalayam(TP),Ward8,TholuvapalliStreet 1",839,381
70,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingSouthEastwingRoomNo1",2,"2-Pethanaickanpalayam(TP),Ward8,TholuvapalliSt,Ubasandhu1 372",839,53
70,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingSouthEastwingRoomNo1",3,"3-Pethanaickanpalayam(TP),Ward8,TholuvapalliSt,Ubasandhu 411",839,62
70,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingSouthEastwingRoomNo1",4,"4-Pethanaickanpalayam(TP),Ward8,TholuvapalliSt,Ubasandhu 471",839,30
70,"GovernmentBoysHigherSecondarySchool-Pethanaickenpalayam-636109,TerracedBuildingFacingSouthEastwingRoomNo1",5,"5-Pethanaickanpalayam(TP),Ward8,EastStreet 500",839,313
71,"PanchayatUnionMiddleSchool-Palandiyoor-636109,(SSA)TerracedBuildingFacingWestSouthWing",1,"1-Pethanaickanpalayam(TP),Ward9,Palandiyoor 1",959,686
71,"PanchayatUnionMiddleSchool-Palandiyoor-636109,(SSA)TerracedBuildingFacingWestSouthWing",2,"2-Pethanaickanpalayam(TP),Ward9,Paduvakkadu 673",959,273
72,"PanchayatUnionElementarySchool-Kalichettiyur-636109,AsbestosBuildingFacingWestSouthWing",1,"1-Pethanaickanpalayam(TP),Ward10,Kalichettiyur(ResidentialStreet) 1",806,555
72,"PanchayatUnionElementarySchool-Kalichettiyur-636109,AsbestosBuildingFacingWestSouthWing",2,"2-Pethanaickanpalayam(TP),Ward10,HarijanaStreet 553",806,88
72,"PanchayatUnionElementarySchool-Kalichettiyur-636109,AsbestosBuildingFacingWestSouthWing",3,"3-Pethanaickanpalayam(TP),Ward10,NorthArea 639",806,163
73,"PanchayatUnionElementarySchool-Chinnamasamudiram636109,,TiledBuildingFacingSouthWestWing",1,"1-Pethanaickanpalayam(TP),Ward11,ChinnamasamudhiramPallarStreet 1",954,477
73,"PanchayatUnionElementarySchool-Chinnamasamudiram636109,,TiledBuildingFacingSouthWestWing",2,"461 3-Pethanaickanpalayam(TP),Ward11,ChinnamasamudhiramPallarStreetcolony",954,114
73,"PanchayatUnionElementarySchool-Chinnamasamudiram636109,,TiledBuildingFacingSouthWestWing",3,"572 4-Pethanaickanpalayam(TP),Ward11,ChinnamasamudhiramArunthathiyarColony",954,86
73,"PanchayatUnionElementarySchool-Chinnamasamudiram636109,,TiledBuildingFacingSouthWestWing",4,652,954,277
74,"PanchayatUnionElementarySchool-Chinnamasamudram-636109,TiledBuildingFacingSouthWestWing",1,"1 2-Pethanaickanpalayam(TP),Ward12,ChinnamasamuthiramKuditheruNorthside",841,401
74,"PanchayatUnionElementarySchool-Chinnamasamudram-636109,TiledBuildingFacingSouthWestWing",2,"399 3 3-Pethanaickanpalayam(TP),Ward12,ChinnamasmudhiramKattukottai 627 841 212",841,228
74,"PanchayatUnionElementarySchool-Chinnamasamudram-636109,TiledBuildingFacingSouthWestWing",3,"3-Pethanaickanpalayam(TP),Ward12,ChinnamasmudhiramKattukottai 627",841,212
75,"PanchayatUnionElementarySchool,Pethanaickenpalayam6thWard636109,TiledBuildingFacingSouthEastWing",1,"1-Pethanaickanpalayam(TP),Ward13,ChinnamasamudhiramPanjamarStreet 1",608,608
76,"PanchayatUnionElementarySchool,Thirumalainamasamuthiram-636109,TerracedBuildingFacingEastSouthWing",1,"1-Pethanaickanpalayam(TP),Ward14,PethanaickanpalayamPanaiYeriPallarSt 1",477,239
76,"PanchayatUnionElementarySchool,Thirumalainamasamuthiram-636109,TerracedBuildingFacingEastSouthWing",2,226,477,238
